epoch,global_step,train_loss,validation_loss,mean_gradient_norm,elapsed_s
1,49,0.022518597467213262,0.02365773376361065,0.13807191137148409,47.2235754000003
2,98,0.020872037249560257,0.02178970521060646,0.14448161590464262,41.93734350000068
3,147,0.019627037154016445,0.02121038476789966,0.14847240414546461,43.05310989999998
4,196,0.01863234161342285,0.02135796490394827,0.1375101640516398,45.074832199999946
5,245,0.01785807182290116,0.019796827666196726,0.15237515146026806,39.922077700000045
6,294,0.017085595303500185,0.02014450591795033,0.16615073200391264,41.812339000000065
7,343,0.01671087985136071,0.019429219016795837,0.18806259759834834,45.136733899999854
8,392,0.015895484642562817,0.018118888291005556,0.17750060315034827,43.231688800000484
