environment_step,critic_loss,actor_loss,temperature_loss,temperature,mean_absolute_residual,critic_gradient_norm,actor_gradient_norm
279,0.024008598178625107,-0.2565147280693054,-21.01618003845215,0.0776970237493515,0.08187339454889297,0.027513183653354645,0.32103753089904785
280,0.025091178715229034,-0.25524359941482544,-20.80390739440918,0.07766663283109665,0.07972065359354019,0.03142654150724411,0.31117188930511475
281,0.013866798020899296,-0.2689017057418823,-20.883878707885742,0.07763638347387314,0.08018817007541656,0.05403512716293335,0.32774287462234497
282,0.027141965925693512,-0.2605690062046051,-21.129751205444336,0.07760623097419739,0.07881511747837067,0.07428395748138428,0.29734960198402405
283,0.017879359424114227,-0.2652621567249298,-20.93937110900879,0.07757621258497238,0.08201716095209122,0.05245709791779518,0.27814653515815735
284,0.03896944224834442,-0.2776496112346649,-21.50289535522461,0.07754625380039215,0.07291628420352936,0.1574789136648178,0.23630519211292267
285,0.021277407184243202,-0.28222689032554626,-21.22970199584961,0.07751638442277908,0.0736459270119667,0.049828846007585526,0.16993509232997894
286,0.02799108996987343,-0.27513450384140015,-21.212594985961914,0.07748661190271378,0.07581701129674911,0.03248780220746994,0.19909484684467316
287,0.021780891343951225,-0.26558640599250793,-21.17218780517578,0.07745695114135742,0.07285066694021225,0.04325854778289795,0.2600107491016388
288,0.03226233273744583,-0.2533092200756073,-21.035341262817383,0.07742740958929062,0.06980879604816437,0.054919008165597916,0.17816658318042755
289,0.01843889430165291,-0.2793383002281189,-21.13359260559082,0.07739797234535217,0.07531248033046722,0.031150376424193382,0.19702577590942383
290,0.02637851983308792,-0.259771466255188,-20.898120880126953,0.07736865431070328,0.0725143626332283,0.05193457007408142,0.1617942452430725
291,0.031086640432476997,-0.27198487520217896,-21.144392013549805,0.07733944058418274,0.07224518805742264,0.10312824696302414,0.2555064260959625
292,0.036054499447345734,-0.2630141079425812,-21.032249450683594,0.07731033116579056,0.07067470997571945,0.07465517520904541,0.23530536890029907
293,0.02233736962080002,-0.27535396814346313,-21.196678161621094,0.07728130370378494,0.07108370959758759,0.062190353870391846,0.20761099457740784
294,0.020272308960556984,-0.2709314823150635,-21.340768814086914,0.07725236564874649,0.0709199532866478,0.03092030994594097,0.2107313573360443
295,0.015295835211873055,-0.288521409034729,-21.63300132751465,0.07722344994544983,0.0701504573225975,0.021481424570083618,0.18992526829242706
296,0.020859824493527412,-0.2692316472530365,-21.10174560546875,0.07719464600086212,0.07571124285459518,0.062173839658498764,0.14912600815296173
297,0.029421430081129074,-0.2613258957862854,-21.133358001708984,0.07716593891382217,0.06924988329410553,0.06646235287189484,0.2797529995441437
298,0.029774155467748642,-0.26511669158935547,-20.966245651245117,0.07713733613491058,0.07242551445960999,0.06716395169496536,0.198365718126297
299,0.016959700733423233,-0.27907809615135193,-21.263076782226562,0.07710881531238556,0.07404802739620209,0.015905871987342834,0.19277700781822205
300,0.012174814939498901,-0.2864583432674408,-21.43353271484375,0.07708034664392471,0.06929298490285873,0.01850820519030094,0.2012559473514557
301,0.02593241259455681,-0.26820188760757446,-21.346895217895508,0.07705193758010864,0.07551085948944092,0.028519755229353905,0.13405641913414001
302,0.014772024005651474,-0.27546143531799316,-21.419021606445312,0.07702359557151794,0.07467448711395264,0.028011469170451164,0.1919349581003189
303,0.016230329871177673,-0.27795207500457764,-21.56783676147461,0.07699530571699142,0.07680098712444305,0.03643452748656273,0.14827851951122284
304,0.020047828555107117,-0.2679210305213928,-21.384281158447266,0.07696707546710968,0.07345862686634064,0.032967839390039444,0.1856163889169693
305,0.027521822601556778,-0.28199294209480286,-21.570167541503906,0.07693889737129211,0.07466136664152145,0.03672374039888382,0.15410681068897247
306,0.02170465514063835,-0.28027671575546265,-21.716215133666992,0.07691074162721634,0.07328541576862335,0.03563782945275307,0.20964621007442474
307,0.03317369148135185,-0.26887401938438416,-21.434646606445312,0.07688265293836594,0.07219568639993668,0.08090393990278244,0.23077893257141113
308,0.025548085570335388,-0.2812668979167938,-21.696542739868164,0.07685461640357971,0.0799526572227478,0.026497064158320427,0.2529848515987396
309,0.028641287237405777,-0.261525422334671,-21.363401412963867,0.07682665437459946,0.07481246441602707,0.09230955690145493,0.16354277729988098
310,0.02922762557864189,-0.26437586545944214,-21.376985549926758,0.07679876685142517,0.07781889289617538,0.06275729835033417,0.1390904188156128
311,0.01864200457930565,-0.258020281791687,-21.153417587280273,0.07677097618579865,0.07977889478206635,0.023912567645311356,0.20246315002441406
312,0.01643282175064087,-0.2663261592388153,-21.23509979248047,0.07674326747655869,0.07419988512992859,0.029004530981183052,0.25164151191711426
313,0.015939075499773026,-0.2822674512863159,-21.594863891601562,0.0767156109213829,0.07686283439397812,0.08953581750392914,0.12112758308649063
314,0.021319856867194176,-0.26556074619293213,-21.493511199951172,0.0766880139708519,0.072233185172081,0.024183830246329308,0.21262387931346893
315,0.024420298635959625,-0.28392255306243896,-21.436378479003906,0.07666046172380447,0.07845646888017654,0.02871703915297985,0.17954689264297485
316,0.02382618933916092,-0.2718226909637451,-21.45148277282715,0.07663298398256302,0.07412262260913849,0.018967008218169212,0.1669979989528656
317,0.02149594947695732,-0.256451278924942,-21.32789421081543,0.07660558074712753,0.07310149818658829,0.02005266770720482,0.21056051552295685
318,0.02240249514579773,-0.27028098702430725,-21.415996551513672,0.07657822221517563,0.07587464153766632,0.02473323605954647,0.16751526296138763
319,0.01652071624994278,-0.273599237203598,-21.595714569091797,0.0765509158372879,0.0772014707326889,0.03617885336279869,0.1184990182518959
320,0.027676783502101898,-0.26651015877723694,-21.42159652709961,0.07652366906404495,0.07716349512338638,0.0781058818101883,0.15409855544567108
321,0.023437105119228363,-0.26529425382614136,-21.533456802368164,0.07649647444486618,0.07710552215576172,0.03078939951956272,0.23067247867584229
322,0.01655290648341179,-0.2604074776172638,-21.44709587097168,0.07646933943033218,0.07611620426177979,0.0463716946542263,0.17494679987430573
323,0.019031984731554985,-0.2631880044937134,-21.391014099121094,0.07644227147102356,0.07569725811481476,0.0830492153763771,0.13288117945194244
324,0.019699402153491974,-0.2753865122795105,-21.725797653198242,0.07641521096229553,0.07766733318567276,0.030582338571548462,0.16033734381198883
325,0.009118080139160156,-0.2819419801235199,-21.468149185180664,0.07638821750879288,0.07061108946800232,0.10255559533834457,0.24355782568454742
326,0.02537938952445984,-0.25947222113609314,-21.498493194580078,0.0763612687587738,0.07505251467227936,0.018219560384750366,0.15402786433696747
327,0.01911066100001335,-0.2653074860572815,-21.528730392456055,0.07633436471223831,0.07486645132303238,0.05060901492834091,0.18409818410873413
328,0.020627528429031372,-0.27229681611061096,-21.676223754882812,0.0763075053691864,0.07541075348854065,0.018060512840747833,0.15189138054847717
329,0.01572832092642784,-0.2851659953594208,-21.692367553710938,0.07628067582845688,0.07939155399799347,0.025451336055994034,0.26305291056632996
330,0.0213998444378376,-0.2742278575897217,-21.671382904052734,0.07625387609004974,0.0743710845708847,0.03429010137915611,0.14569735527038574
331,0.014929849654436111,-0.2722606956958771,-21.53886604309082,0.07622713595628738,0.07639522850513458,0.030884813517332077,0.1042279601097107
332,0.02822922170162201,-0.2709142565727234,-21.580629348754883,0.0762004405260086,0.07497428357601166,0.036372844129800797,0.12725283205509186
333,0.009739719331264496,-0.2763207256793976,-21.572086334228516,0.076173797249794,0.07823600620031357,0.10107339173555374,0.18058648705482483
334,0.017991121858358383,-0.2749384045600891,-21.54172134399414,0.07614719122648239,0.0792444497346878,0.024240992963314056,0.17565621435642242
335,0.026448242366313934,-0.27302905917167664,-21.4095516204834,0.07612065225839615,0.07704905420541763,0.05338774248957634,0.12613360583782196
336,0.016097791492938995,-0.2664492130279541,-21.44339370727539,0.07609418034553528,0.07351059466600418,0.025809677317738533,0.2046341449022293
337,0.018574442714452744,-0.27299848198890686,-21.496402740478516,0.07606775313615799,0.07717116922140121,0.015341733582317829,0.17429299652576447
338,0.020096974447369576,-0.2662815451622009,-21.68427276611328,0.07604134827852249,0.0770084410905838,0.034330595284700394,0.1391998827457428
339,0.010518498718738556,-0.26335328817367554,-21.467138290405273,0.07601499557495117,0.07848397642374039,0.08685771375894547,0.16003793478012085
340,0.019361678510904312,-0.2695007026195526,-21.40174674987793,0.07598870247602463,0.07630020380020142,0.03197333961725235,0.1692117601633072
341,0.0073188855312764645,-0.2763751745223999,-21.42120361328125,0.07596246898174286,0.07723058760166168,0.05782212316989899,0.21860986948013306
342,0.013760531321167946,-0.2788097858428955,-21.73955535888672,0.07593625038862228,0.07428285479545593,0.044322267174720764,0.13349896669387817
343,0.01885129138827324,-0.27299442887306213,-21.829669952392578,0.0759100392460823,0.07694367319345474,0.025798829272389412,0.22095009684562683
344,0.012458819895982742,-0.28474923968315125,-21.613811492919922,0.07588387280702591,0.07165874540805817,0.032499294728040695,0.20920221507549286
345,0.02007983811199665,-0.28320038318634033,-21.79135513305664,0.0758577212691307,0.06815697997808456,0.01953328773379326,0.24903027713298798
346,0.011012553237378597,-0.27123624086380005,-21.53778839111328,0.07583162933588028,0.07363802194595337,0.051900118589401245,0.1915779560804367
347,0.01504108402878046,-0.2730071246623993,-21.586057662963867,0.07580555975437164,0.07796047627925873,0.018397586420178413,0.21032875776290894
348,0.022250045090913773,-0.27641868591308594,-21.496578216552734,0.07577955722808838,0.07427093386650085,0.05883708968758583,0.13037079572677612
349,0.013352740556001663,-0.28944337368011475,-21.883180618286133,0.07575356215238571,0.07288451492786407,0.04521644115447998,0.1975325644016266
350,0.02369178831577301,-0.2643621563911438,-21.49355697631836,0.07572761178016663,0.07653399556875229,0.06870170682668686,0.20119830965995789
351,0.010182296857237816,-0.2991076707839966,-21.79126739501953,0.07570169121026993,0.07681960612535477,0.027742691338062286,0.1754702478647232
352,0.017893951386213303,-0.28786250948905945,-21.454246520996094,0.07567581534385681,0.07288170605897903,0.022220943123102188,0.15133565664291382
353,0.012920156121253967,-0.2770211100578308,-21.592273712158203,0.07564997673034668,0.07953871786594391,0.0512789748609066,0.21863089501857758
354,0.023423124104738235,-0.2780398726463318,-21.60788917541504,0.07562417536973953,0.07436560094356537,0.054444700479507446,0.10664577037096024
355,0.01465306431055069,-0.263211727142334,-21.457714080810547,0.07559843361377716,0.07574189454317093,0.024508317932486534,0.14313705265522003
356,0.022332429885864258,-0.2880147695541382,-21.76372528076172,0.07557269930839539,0.07271836698055267,0.0649576336145401,0.20554187893867493
357,0.0221303328871727,-0.26725587248802185,-21.778881072998047,0.0755469873547554,0.07294006645679474,0.028995366767048836,0.15618550777435303
358,0.01748647354543209,-0.2655233144760132,-21.56096839904785,0.0755213275551796,0.07540859282016754,0.02338237501680851,0.1597464382648468
359,0.020291779190301895,-0.24947112798690796,-21.441726684570312,0.07549571245908737,0.07993222028017044,0.0339602530002594,0.18478652834892273
360,0.016127245500683784,-0.2812017500400543,-21.707914352416992,0.07547011971473694,0.07755686342716217,0.037577711045742035,0.15567167103290558
361,0.01089269109070301,-0.3006923794746399,-21.612483978271484,0.07544457167387009,0.08111418783664703,0.010821493342518806,0.22848162055015564
362,0.01644773781299591,-0.26579973101615906,-21.4857120513916,0.07541906833648682,0.0776759535074234,0.01907598413527012,0.23074853420257568
363,0.026561398059129715,-0.28235265612602234,-21.82771110534668,0.07539357990026474,0.07656531035900116,0.06367561966180801,0.18622823059558868
364,0.02206689864397049,-0.2591552734375,-21.495054244995117,0.07536812871694565,0.0794067308306694,0.04395289719104767,0.15204277634620667
365,0.01587236300110817,-0.2936609983444214,-21.811800003051758,0.07534269243478775,0.07519137114286423,0.08063309639692307,0.12134784460067749
366,0.02012602612376213,-0.2785860300064087,-21.647489547729492,0.07531729340553284,0.07654644548892975,0.058996330946683884,0.24499687552452087
367,0.013347746804356575,-0.2859410345554352,-21.49740982055664,0.0752919390797615,0.07818788290023804,0.00994853675365448,0.11740248650312424
368,0.022389274090528488,-0.2757786810398102,-21.69070816040039,0.07526661455631256,0.07429338246583939,0.048988260328769684,0.2007775604724884
369,0.019375883042812347,-0.2792884409427643,-21.697118759155273,0.075241319835186,0.07524488121271133,0.04061318188905716,0.2028501331806183
370,0.016970550641417503,-0.27134445309638977,-21.642574310302734,0.07521604746580124,0.07868068665266037,0.018494166433811188,0.15649442374706268
371,0.02428082749247551,-0.2688165009021759,-21.7166748046875,0.07519080489873886,0.07257534563541412,0.05149463936686516,0.1945192813873291
372,0.023397056385874748,-0.28036248683929443,-21.73777961730957,0.07516556978225708,0.07561303675174713,0.05732705071568489,0.14807181060314178
373,0.018401149660348892,-0.296574205160141,-22.018428802490234,0.0751403197646141,0.07443993538618088,0.016457661986351013,0.15370281040668488
374,0.016296107321977615,-0.2876166105270386,-21.955793380737305,0.07511508464813232,0.06985057145357132,0.04042976349592209,0.1971615105867386
375,0.014702880755066872,-0.28656110167503357,-21.820003509521484,0.07508987188339233,0.07708923518657684,0.031200813129544258,0.1664324253797531
376,0.01731739193201065,-0.2762269377708435,-21.76763153076172,0.07506468892097473,0.07398254424333572,0.026497140526771545,0.22390785813331604
377,0.017751701176166534,-0.27272433042526245,-21.62167739868164,0.07503954321146011,0.07813137024641037,0.050819750875234604,0.13326925039291382
378,0.014300569891929626,-0.28040990233421326,-21.646194458007812,0.07501442730426788,0.07940103113651276,0.028309237211942673,0.10366792231798172
379,0.011839604005217552,-0.28503185510635376,-21.703628540039062,0.07498936355113983,0.07762742042541504,0.024751761928200722,0.21163678169250488
380,0.016148360446095467,-0.2821357846260071,-21.726755142211914,0.07496431469917297,0.07597637921571732,0.027148492634296417,0.13359257578849792
381,0.020315788686275482,-0.2693108916282654,-21.819984436035156,0.07493928074836731,0.07691635936498642,0.026289712637662888,0.10569260269403458
382,0.008622887544333935,-0.28353291749954224,-21.79146957397461,0.07491426914930344,0.07424949109554291,0.0767725259065628,0.17961597442626953
383,0.015150652267038822,-0.2747579514980316,-21.84998321533203,0.07488927245140076,0.07462956756353378,0.02715284936130047,0.19398728013038635
384,0.02067013457417488,-0.2851856052875519,-21.646522521972656,0.07486431300640106,0.07747352123260498,0.021414265036582947,0.1454426348209381
385,0.02474161610007286,-0.29661858081817627,-21.690181732177734,0.07483939826488495,0.07654723525047302,0.10894857347011566,0.14965490996837616
386,0.015085630118846893,-0.27820417284965515,-21.703250885009766,0.07481451332569122,0.07486629486083984,0.08194740116596222,0.17215611040592194
387,0.019231928512454033,-0.293354868888855,-21.91671371459961,0.0747896358370781,0.07584680616855621,0.027017662301659584,0.18493424355983734
388,0.009840679354965687,-0.2885080575942993,-21.84721565246582,0.07476476579904556,0.07593860477209091,0.05868237838149071,0.19900986552238464
389,0.01869220659136772,-0.2854005694389343,-21.80651092529297,0.07473991811275482,0.07228825241327286,0.056558672338724136,0.1503436118364334
390,0.01662333309650421,-0.292153924703598,-21.826000213623047,0.07471510022878647,0.07424180954694748,0.06892012059688568,0.20381766557693481
391,0.012333720922470093,-0.28871840238571167,-21.786386489868164,0.0746903046965599,0.07891945540904999,0.019495170563459396,0.21679449081420898
392,0.0037030044477432966,-0.3065606951713562,-22.115169525146484,0.07466550916433334,0.0727994292974472,0.08984684944152832,0.17810222506523132
393,0.01123824529349804,-0.29718366265296936,-21.797164916992188,0.07464072853326797,0.07127790153026581,0.04306374117732048,0.1942809373140335
394,0.01888178661465645,-0.2879337668418884,-21.621923446655273,0.07461600005626678,0.08305145800113678,0.03565378114581108,0.2722194492816925
395,0.014835440553724766,-0.3003886342048645,-21.667240142822266,0.07459130883216858,0.08010339736938477,0.0314134918153286,0.24908529222011566
396,0.01274425070732832,-0.3025846779346466,-22.04218864440918,0.07456661015748978,0.07574497908353806,0.028712797909975052,0.1474103480577469
397,0.01480794046074152,-0.29921531677246094,-21.712512969970703,0.07454195618629456,0.07819974422454834,0.018771441653370857,0.19506964087486267
398,0.014712326228618622,-0.3082350492477417,-21.91180419921875,0.07451730966567993,0.07439830154180527,0.02308374084532261,0.20083461701869965
399,0.01263074204325676,-0.3022753596305847,-21.764917373657227,0.0744926929473877,0.07507499307394028,0.0308278389275074,0.15894225239753723
400,0.020581334829330444,-0.2879233658313751,-21.870908737182617,0.07446809858083725,0.0753592699766159,0.022579846903681755,0.12455163151025772
401,0.012840477749705315,-0.30002841353416443,-21.810590744018555,0.0744435265660286,0.07711173593997955,0.021921493113040924,0.1878446787595749
402,0.007699156180024147,-0.2950569987297058,-21.79120445251465,0.07441898435354233,0.07706014066934586,0.04562429338693619,0.13335569202899933
403,0.014863129705190659,-0.29700997471809387,-21.858009338378906,0.07439445704221725,0.07661814987659454,0.025251269340515137,0.12590409815311432
404,0.01335304044187069,-0.2994515597820282,-21.812700271606445,0.07436994463205338,0.07591817528009415,0.019638027995824814,0.1317206472158432
405,0.008408591151237488,-0.29788193106651306,-21.727771759033203,0.07434547692537308,0.07691080123186111,0.020314130932092667,0.21689864993095398
406,0.013404887169599533,-0.29369908571243286,-21.820796966552734,0.07432102411985397,0.07674703001976013,0.031830985099077225,0.23657675087451935
407,0.013032682240009308,-0.32086920738220215,-21.612545013427734,0.07429660856723785,0.07864309847354889,0.015500541776418686,0.13258099555969238
408,0.014750128611922264,-0.3094851076602936,-21.98709487915039,0.07427220046520233,0.07121113687753677,0.02004207856953144,0.18859712779521942
409,0.01619967445731163,-0.29993730783462524,-21.85559844970703,0.0742478221654892,0.07487333565950394,0.03458673879504204,0.17181254923343658
410,0.01694999262690544,-0.3034336268901825,-21.813255310058594,0.07422347366809845,0.07431160658597946,0.03854740411043167,0.11455454677343369
411,0.01170315407216549,-0.31345051527023315,-21.753442764282227,0.0741991400718689,0.07545801252126694,0.023529725149273872,0.10438595712184906
